date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:11	783453/783453	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:11%20GMT	https://www.classcentral.com/subject/electrical-engineering	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
20:56:12	8017/8017	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:11%20GMT	https://www.classcentral.com/subject/mechanical-engineering	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/mechanical-engineering.9a.delayed	(from https://www.classcentral.com/)
20:56:12	7760/7760	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:12%20GMT	https://www.classcentral.com/subject/civil-engineering	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
20:56:12	7934/7934	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:12%20GMT	https://www.classcentral.com/subject/robotics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/robotics.9c.delayed	(from https://www.classcentral.com/)
20:56:13	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:13%20GMT	https://www.classcentral.com/subject/nanotechnology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/nanotechnology.9d.delayed	(from https://www.classcentral.com/)
20:56:14	757613/757613	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:14%20GMT	https://www.classcentral.com/subject/gis	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
20:56:15	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:14%20GMT	https://www.classcentral.com/subject/textiles	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/textiles.9f.delayed	(from https://www.classcentral.com/)
20:56:15	7744/7744	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:15%20GMT	https://www.classcentral.com/subject/manufacturing	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/manufacturing	(from https://www.classcentral.com/)
20:56:15	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:15%20GMT	https://www.classcentral.com/subject/bim	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/bim.a1.delayed	(from https://www.classcentral.com/)
20:56:16	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:16%20GMT	https://www.classcentral.com/subject/cad	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/cad.a2.delayed	(from https://www.classcentral.com/)
20:56:16	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:16%20GMT	https://www.classcentral.com/subject/chemical-engineering	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/chemical-engineering.a3.delayed	(from https://www.classcentral.com/)
20:56:18	762315/762315	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:17%20GMT	https://www.classcentral.com/subject/energy-systems	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
20:56:18	7993/7993	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:18%20GMT	https://www.classcentral.com/subject/aerospace-engineering	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/aerospace-engineering.a5.delayed	(from https://www.classcentral.com/)
20:56:18	7706/7706	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:18%20GMT	https://www.classcentral.com/subject/chemistry	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
20:56:19	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:19%20GMT	https://www.classcentral.com/subject/physics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/physics.a7.delayed	(from https://www.classcentral.com/)
20:56:19	7993/7993	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:19%20GMT	https://www.classcentral.com/subject/environmental-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/environmental-science.a8.delayed	(from https://www.classcentral.com/)
20:56:21	768164/768164	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:20%20GMT	https://www.classcentral.com/subject/astronomy	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
20:56:21	7909/7909	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:21%20GMT	https://www.classcentral.com/subject/biology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/biology.aa.delayed	(from https://www.classcentral.com/)
20:56:21	7734/7734	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:21%20GMT	https://www.classcentral.com/subject/agriculture	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/agriculture	(from https://www.classcentral.com/)
20:56:22	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:22%20GMT	https://www.classcentral.com/subject/materials-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/materials-science.ac.delayed	(from https://www.classcentral.com/)
20:56:22	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:22%20GMT	https://www.classcentral.com/subject/earth-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/earth-science.ad.delayed	(from https://www.classcentral.com/)
20:56:23	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:23%20GMT	https://www.classcentral.com/subject/applied-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/applied-science.ae.delayed	(from https://www.classcentral.com/)
20:56:25	742664/742664	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:24%20GMT	https://www.classcentral.com/subject/forensic-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
20:56:25	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:25%20GMT	https://www.classcentral.com/subject/k12	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/k12.b0.delayed	(from https://www.classcentral.com/)
20:56:25	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:25%20GMT	https://www.classcentral.com/subject/higher-education	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/higher-education	(from https://www.classcentral.com/)
20:56:25	7897/7897	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:25%20GMT	https://www.classcentral.com/subject/stem	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/stem.b2.delayed	(from https://www.classcentral.com/)
20:56:26	8004/8004	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:26%20GMT	https://www.classcentral.com/subject/teacher-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/teacher-development.b3.delayed	(from https://www.classcentral.com/)
20:56:28	762426/762426	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:27%20GMT	https://www.classcentral.com/subject/course-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
20:56:28	7970/7970	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:28%20GMT	https://www.classcentral.com/subject/online-education	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/online-education.b5.delayed	(from https://www.classcentral.com/)
20:56:28	7728/7728	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:28%20GMT	https://www.classcentral.com/subject/test-prep	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/test-prep	(from https://www.classcentral.com/)
20:56:28	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:28%20GMT	https://www.classcentral.com/subject/pedagogy	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/pedagogy.b7.delayed	(from https://www.classcentral.com/)
20:56:29	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:29%20GMT	https://www.classcentral.com/subject/sociology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/sociology.b8.delayed	(from https://www.classcentral.com/)
20:56:29	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:29%20GMT	https://www.classcentral.com/subject/economics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/economics.b9.delayed	(from https://www.classcentral.com/)
20:56:31	809967/809967	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:30%20GMT	https://www.classcentral.com/subject/psychology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
20:56:31	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:31%20GMT	https://www.classcentral.com/subject/anthropology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/anthropology.bb.delayed	(from https://www.classcentral.com/)
20:56:32	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:31%20GMT	https://www.classcentral.com/subject/political-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/political-science	(from https://www.classcentral.com/)
20:56:32	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:32%20GMT	https://www.classcentral.com/subject/law	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/law.bd.delayed	(from https://www.classcentral.com/)
20:56:33	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:32%20GMT	https://www.classcentral.com/subject/urban-planning	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/urban-planning.be.delayed	(from https://www.classcentral.com/)
20:56:34	762176/762176	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:33%20GMT	https://www.classcentral.com/subject/human-rights	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
20:56:34	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:34%20GMT	https://www.classcentral.com/subject/sustainability	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/sustainability.c0.delayed	(from https://www.classcentral.com/)
20:56:35	7709/7709	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:35%20GMT	https://www.classcentral.com/subject/governance	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/governance	(from https://www.classcentral.com/)
20:56:35	7926/7926	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:35%20GMT	https://www.classcentral.com/subject/archaeology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/archaeology.c2.delayed	(from https://www.classcentral.com/)
20:56:36	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:36%20GMT	https://www.classcentral.com/subject/social-work	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/social-work.c3.delayed	(from https://www.classcentral.com/)
20:56:36	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:36%20GMT	https://www.classcentral.com/subject/childhood-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/childhood-development.c4.delayed	(from https://www.classcentral.com/)
20:56:38	788775/788775	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:37%20GMT	https://www.classcentral.com/subject/music	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
20:56:38	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:38%20GMT	https://www.classcentral.com/subject/digital-media	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/digital-media.c6.delayed	(from https://www.classcentral.com/)
20:56:38	7755/7755	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:38%20GMT	https://www.classcentral.com/subject/visual-arts	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/visual-arts	(from https://www.classcentral.com/)
20:56:39	8014/8014	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:39%20GMT	https://www.classcentral.com/subject/design-and-creativity	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/design-and-creativity.c8.delayed	(from https://www.classcentral.com/)
20:56:39	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:39%20GMT	https://www.classcentral.com/subject/bioinformatics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/bioinformatics.c9.delayed	(from https://www.classcentral.com/)
20:56:41	765742/765742	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:40%20GMT	https://www.classcentral.com/subject/big-data	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/big-data.html	(from https://www.classcentral.com/)
20:56:41	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:41%20GMT	https://www.classcentral.com/subject/data-mining	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/data-mining.cb.delayed	(from https://www.classcentral.com/)
20:56:42	7744/7744	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:42%20GMT	https://www.classcentral.com/subject/data-analysis	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/data-analysis	(from https://www.classcentral.com/)
20:56:42	8001/8001	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:42%20GMT	https://www.classcentral.com/subject/data-visualization	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/data-visualization.cd.delayed	(from https://www.classcentral.com/)
20:56:43	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:42%20GMT	https://www.classcentral.com/subject/jupyter	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/jupyter.ce.delayed	(from https://www.classcentral.com/)
20:56:44	774869/774869	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:44%20GMT	https://www.classcentral.com/subject/mobile-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
20:56:45	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:44%20GMT	https://www.classcentral.com/subject/web-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/web-development.d0.delayed	(from https://www.classcentral.com/)
20:56:45	7728/7728	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:45%20GMT	https://www.classcentral.com/subject/databases	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/databases	(from https://www.classcentral.com/)
20:56:45	7970/7970	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:45%20GMT	https://www.classcentral.com/subject/game-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/game-development.d2.delayed	(from https://www.classcentral.com/)
20:56:46	8036/8036	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:46%20GMT	https://www.classcentral.com/subject/programming-languages	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/programming-languages.d3.delayed	(from https://www.classcentral.com/)
20:56:46	8007/8007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:46%20GMT	https://www.classcentral.com/subject/software-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/software-development.d4.delayed	(from https://www.classcentral.com/)
20:56:48	770019/770019	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:47%20GMT	https://www.classcentral.com/subject/cloud-computing	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
20:56:48	8007/8007	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:48%20GMT	https://www.classcentral.com/subject/communication-skills	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/communication-skills.d6.delayed	(from https://www.classcentral.com/)
20:56:48	7788/7788	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:48%20GMT	https://www.classcentral.com/subject/career-development	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/career-development	(from https://www.classcentral.com/)
20:56:49	7970/7970	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:49%20GMT	https://www.classcentral.com/subject/self-improvement	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/self-improvement.d8.delayed	(from https://www.classcentral.com/)
20:56:49	8004/8004	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:49%20GMT	https://www.classcentral.com/subject/presentation-skills	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/presentation-skills.d9.delayed	(from https://www.classcentral.com/)
20:56:51	743006/743006	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:50%20GMT	https://www.classcentral.com/subject/resilience	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
20:56:51	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:51%20GMT	https://www.classcentral.com/subject/cybersecurity	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/cybersecurity.db.delayed	(from https://www.classcentral.com/)
20:56:51	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:51%20GMT	https://www.classcentral.com/subject/network-security	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/network-security	(from https://www.classcentral.com/)
20:56:52	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:52%20GMT	https://www.classcentral.com/subject/ethical-hacking	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/ethical-hacking.dd.delayed	(from https://www.classcentral.com/)
20:56:52	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:52%20GMT	https://www.classcentral.com/subject/digital-forensics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/digital-forensics.de.delayed	(from https://www.classcentral.com/)
20:56:53	8004/8004	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:53%20GMT	https://www.classcentral.com/subject/reverse-engineering	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/reverse-engineering.df.delayed	(from https://www.classcentral.com/)
20:56:55	748101/748101	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:54%20GMT	https://www.classcentral.com/subject/pentesting	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
20:56:55	7970/7970	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:55%20GMT	https://www.classcentral.com/subject/malware-analysis	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/malware-analysis.e1.delayed	(from https://www.classcentral.com/)
20:56:55	7728/7728	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:55%20GMT	https://www.classcentral.com/subject/devsecops	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/devsecops	(from https://www.classcentral.com/)
20:56:55	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:55%20GMT	https://www.classcentral.com/subject/osint	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/osint.e3.delayed	(from https://www.classcentral.com/)
20:56:56	7983/7983	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:56%20GMT	https://www.classcentral.com/subject/threat-intelligence	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/threat-intelligence.e4.delayed	(from https://www.classcentral.com/)
20:56:58	739845/739845	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:57%20GMT	https://www.classcentral.com/subject/infosec-certifications	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/infosec-certifications.html	(from https://www.classcentral.com/)
20:56:58	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:58%20GMT	https://www.classcentral.com/subject/red-team	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/red-team.e6.delayed	(from https://www.classcentral.com/)
20:56:58	7728/7728	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:58%20GMT	https://www.classcentral.com/subject/blue-team	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/blue-team	(from https://www.classcentral.com/)
20:57:01	144911/144911	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2015:06:35%20GMT	https://www.classcentral.com/report/coursera-google-new-deal/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/coursera-google-new-deal/index.html	(from https://www.classcentral.com/)
20:57:01	51266/51266	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:46:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2Fcoursera-google-revenue-banner.png?auto=format&ixlib=php-3.3.1&s=68fd3ac08872ec505ab5f4a612b3f9d0	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/coursera-google-revenue-banner1317.png	(from https://www.classcentral.com/)
20:57:01	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
20:57:01	141837/141837	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2016:12:08%20GMT	https://www.classcentral.com/report/futurelearn-price-hike-ceo-exit/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/futurelearn-price-hike-ceo-exit/index.html	(from https://www.classcentral.com/)
20:57:01	143722/143722	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2022:05:46%20GMT	https://www.classcentral.com/report/author/dhawal/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
20:57:02	172804/172804	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2021:05:06%20GMT	https://www.classcentral.com/report/best-css-layout-courses/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/best-css-layout-courses/index.html	(from https://www.classcentral.com/)
20:57:02	132547/132547	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2021:04:59%20GMT	https://www.classcentral.com/report/masterclass-layoffs-round-three/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/masterclass-layoffs-round-three/index.html	(from https://www.classcentral.com/)
20:57:03	543532/543532	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:57:02%20GMT	https://www.classcentral.com/lists	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
20:57:03	133533/133533	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2014:03:04%20GMT	https://www.classcentral.com/report/review-academic-writing-made-easy/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/review-academic-writing-made-easy/index.html	(from https://www.classcentral.com/)
20:57:04	501799/501799	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:57:03%20GMT	https://www.classcentral.com/signup	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
20:57:04	498349/498349	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:57:04%20GMT	https://www.classcentral.com/login	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/login.html	(from https://www.classcentral.com/)
20:57:04	12635/12635	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2018:39:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-holi.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=45db81524d94237f49fd7d3d3e1aad4f	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-holib828.png	(from https://www.classcentral.com/)
20:57:06	761761/761761	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:57:05%20GMT	https://www.classcentral.com/subject/web-design	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/web-design.html	(from https://www.classcentral.com/)
20:57:06	780214/780214	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:57:06%20GMT	https://www.classcentral.com/course/education-for-all-5664	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/course/education-for-all-5664.html	(from https://www.classcentral.com/)
20:57:06	8055/8055	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:57:06%20GMT	https://www.classcentral.com/course/edx-modelli-di-insegnamento-nella-ricerca-educativa-11405	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/course/edx-modelli-di-insegnamento-nella-ricerca-educativa-11405	(from https://www.classcentral.com/)
